batter,batting_team,bowling_team,venue,season,over_category,total_runs,strike_rate,venue_avg_runs
S Dhawan,Punjab Kings,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,Death,0,160.96774193548387,70.0
S Dhawan,Punjab Kings,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,Middle,27,126.72764227642276,70.0
S Dhawan,Punjab Kings,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,Powerplay,43,117.81591263650546,70.0
S Dhawan,Punjab Kings,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",2022,Powerplay,5,117.81591263650546,37.5
S Dhawan,Punjab Kings,Lucknow Super Giants,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Powerplay,1,117.81591263650546,19.75
S Dhawan,Punjab Kings,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",2022,Death,11,160.96774193548387,37.5
S Dhawan,Punjab Kings,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",2022,Middle,39,126.72764227642276,37.5
S Dhawan,Punjab Kings,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",2022,Powerplay,20,117.81591263650546,37.5
S Dhawan,Punjab Kings,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Middle,4,126.72764227642276,19.75
S Dhawan,Punjab Kings,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Powerplay,26,117.81591263650546,19.75
S Dhawan,Punjab Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",2023,Death,23,160.96774193548387,86.0
S Dhawan,Punjab Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",2023,Middle,47,126.72764227642276,86.0
S Dhawan,Punjab Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",2023,Powerplay,16,117.81591263650546,86.0
S Dhawan,Punjab Kings,Rajasthan Royals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2023,Powerplay,17,117.81591263650546,8.5
S Dhawan,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2022,Powerplay,12,117.81591263650546,48.71428571428572
S Dhawan,Punjab Kings,Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",2022,Powerplay,21,117.81591263650546,30.8
S Dhawan,Punjab Kings,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",2022,Middle,14,126.72764227642276,33.0
S Dhawan,Punjab Kings,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",2022,Powerplay,29,117.81591263650546,33.0
S Dhawan,Punjab Kings,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2024,Middle,22,126.72764227642276,45.0
S Dhawan,Punjab Kings,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2024,Powerplay,23,117.81591263650546,45.0
S Dhawan,Punjab Kings,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",2022,Powerplay,8,117.81591263650546,33.0
S Dhawan,Punjab Kings,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2024,Powerplay,14,117.81591263650546,18.0
S Dhawan,Punjab Kings,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Death,39,160.96774193548387,99.0
S Dhawan,Punjab Kings,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Middle,38,126.72764227642276,99.0
S Dhawan,Punjab Kings,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Powerplay,22,117.81591263650546,99.0
S Dhawan,Punjab Kings,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",2022,Middle,14,126.72764227642276,48.71428571428572
S Dhawan,Punjab Kings,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",2022,Powerplay,25,117.81591263650546,48.71428571428572
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,JSCA International Stadium Complex,2014,Death,16,160.96774193548387,64.0
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,JSCA International Stadium Complex,2014,Middle,39,126.72764227642276,64.0
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,JSCA International Stadium Complex,2014,Powerplay,9,117.81591263650546,64.0
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,Death,19,160.96774193548387,29.83333333333333
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,Middle,18,126.72764227642276,29.83333333333333
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,Powerplay,26,117.81591263650546,29.83333333333333
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2015,Powerplay,26,117.81591263650546,29.83333333333333
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,Middle,54,126.72764227642276,54.5
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,Powerplay,25,117.81591263650546,54.5
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",2013,Powerplay,3,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",2015,Middle,20,126.72764227642276,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",2015,Powerplay,17,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,Sharjah Cricket Stadium,2014,Powerplay,7,117.81591263650546,26.0
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,Middle,2,126.72764227642276,28.4
S Dhawan,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,Powerplay,24,117.81591263650546,28.4
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,Arun Jaitley Stadium,2018,Death,15,160.96774193548387,41.0
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,Arun Jaitley Stadium,2018,Middle,53,126.72764227642276,41.0
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,Arun Jaitley Stadium,2018,Powerplay,24,117.81591263650546,41.0
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Powerplay,18,117.81591263650546,32.666666666666664
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,Dubai International Cricket Stadium,2014,Powerplay,33,117.81591263650546,27.666666666666668
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,Feroz Shah Kotla,2014,Powerplay,4,117.81591263650546,30.07692307692308
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,Feroz Shah Kotla,2017,Middle,1,126.72764227642276,30.07692307692308
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,Feroz Shah Kotla,2017,Powerplay,27,117.81591263650546,30.07692307692308
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,Rajiv Gandhi International Stadium,2018,Middle,13,126.72764227642276,33.857142857142854
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,Rajiv Gandhi International Stadium,2018,Powerplay,20,117.81591263650546,33.857142857142854
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",2013,Powerplay,22,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",2016,Middle,19,126.72764227642276,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",2016,Powerplay,15,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",2017,Death,19,160.96774193548387,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",2017,Middle,27,126.72764227642276,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",2017,Powerplay,24,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,2015,Powerplay,13,117.81591263650546,11.5
S Dhawan,Sunrisers Hyderabad,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,2016,Powerplay,10,117.81591263650546,11.5
S Dhawan,Sunrisers Hyderabad,Gujarat Lions,Feroz Shah Kotla,2016,Powerplay,0,117.81591263650546,30.07692307692308
S Dhawan,Sunrisers Hyderabad,Gujarat Lions,Green Park,2017,Powerplay,18,117.81591263650546,18.0
S Dhawan,Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,Death,11,160.96774193548387,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,Middle,32,126.72764227642276,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,Powerplay,4,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2017,Powerplay,9,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,Middle,40,126.72764227642276,53.0
S Dhawan,Sunrisers Hyderabad,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,Powerplay,13,117.81591263650546,53.0
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,2018,Powerplay,0,117.81591263650546,15.0
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2016,Middle,5,126.72764227642276,51.0
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2016,Powerplay,20,117.81591263650546,51.0
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2017,Middle,39,126.72764227642276,51.0
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2017,Powerplay,38,117.81591263650546,51.0
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2013,Powerplay,15,117.81591263650546,17.8
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2015,Powerplay,1,117.81591263650546,17.8
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,Rajiv Gandhi International Stadium,2018,Powerplay,11,117.81591263650546,33.857142857142854
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2014,Middle,13,126.72764227642276,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2014,Powerplay,32,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2015,Powerplay,24,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2016,Middle,21,126.72764227642276,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2016,Powerplay,24,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2017,Powerplay,15,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Kings XI Punjab,Sharjah Cricket Stadium,2014,Powerplay,1,117.81591263650546,26.0
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Death,7,160.96774193548387,32.666666666666664
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Middle,31,126.72764227642276,32.666666666666664
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Powerplay,16,117.81591263650546,32.666666666666664
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2014,Middle,6,126.72764227642276,28.0
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2014,Powerplay,23,117.81591263650546,28.0
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2015,Powerplay,15,117.81591263650546,28.0
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2016,Middle,27,126.72764227642276,28.0
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2016,Powerplay,24,117.81591263650546,28.0
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2017,Powerplay,23,117.81591263650546,28.0
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2018,Middle,0,126.72764227642276,28.0
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2018,Powerplay,41,117.81591263650546,28.0
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Feroz Shah Kotla,2016,Powerplay,10,117.81591263650546,30.07692307692308
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,M Chinnaswamy Stadium,2017,Powerplay,11,117.81591263650546,31.857142857142858
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Rajiv Gandhi International Stadium,2018,Middle,18,126.72764227642276,33.857142857142854
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,Rajiv Gandhi International Stadium,2018,Powerplay,32,117.81591263650546,33.857142857142854
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2013,Middle,28,126.72764227642276,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2013,Powerplay,14,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2014,Powerplay,19,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2016,Powerplay,6,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2017,Middle,15,126.72764227642276,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2017,Powerplay,14,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2016,Death,32,160.96774193548387,32.666666666666664
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2016,Middle,27,126.72764227642276,32.666666666666664
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2016,Powerplay,23,117.81591263650546,32.666666666666664
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,Dubai International Cricket Stadium,2014,Powerplay,6,117.81591263650546,27.666666666666668
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2018,Middle,6,126.72764227642276,33.857142857142854
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2018,Powerplay,39,117.81591263650546,33.857142857142854
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2013,Death,2,160.96774193548387,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2013,Middle,54,126.72764227642276,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2013,Powerplay,17,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2014,Powerplay,11,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2015,Powerplay,1,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2016,Powerplay,2,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2017,Death,7,160.96774193548387,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2017,Middle,32,126.72764227642276,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2017,Powerplay,23,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,2013,Middle,32,126.72764227642276,28.4
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,2013,Powerplay,27,117.81591263650546,28.4
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,2015,Powerplay,42,117.81591263650546,28.4
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,2017,Middle,27,126.72764227642276,28.4
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,2017,Powerplay,21,117.81591263650546,28.4
S Dhawan,Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,2018,Powerplay,5,117.81591263650546,28.4
S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,Brabourne Stadium,2015,Middle,36,126.72764227642276,35.25
S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,Brabourne Stadium,2015,Powerplay,18,117.81591263650546,35.25
S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Powerplay,10,117.81591263650546,32.666666666666664
S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,Feroz Shah Kotla,2013,Middle,19,126.72764227642276,30.07692307692308
S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,Feroz Shah Kotla,2013,Powerplay,14,117.81591263650546,30.07692307692308
S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,2018,Middle,40,126.72764227642276,33.857142857142854
S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,2018,Powerplay,38,117.81591263650546,33.857142857142854
S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",2013,Powerplay,1,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,"Sardar Patel Stadium, Motera",2014,Powerplay,33,117.81591263650546,33.0
S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2013,Powerplay,0,117.81591263650546,23.0
S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2018,Powerplay,6,117.81591263650546,23.0
S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,Sheikh Zayed Stadium,2014,Middle,20,126.72764227642276,46.5
S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,Sheikh Zayed Stadium,2014,Powerplay,18,117.81591263650546,46.5
S Dhawan,Sunrisers Hyderabad,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2017,Middle,1,126.72764227642276,54.5
S Dhawan,Sunrisers Hyderabad,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2017,Powerplay,29,117.81591263650546,54.5
S Dhawan,Sunrisers Hyderabad,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",2017,Powerplay,19,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2016,Middle,12,126.72764227642276,32.666666666666664
S Dhawan,Sunrisers Hyderabad,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2016,Powerplay,21,117.81591263650546,32.666666666666664
S Dhawan,Sunrisers Hyderabad,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",2016,Death,12,160.96774193548387,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",2016,Middle,28,126.72764227642276,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",2016,Powerplay,16,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,2014,Middle,17,126.72764227642276,31.857142857142858
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,2014,Powerplay,20,117.81591263650546,31.857142857142858
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,2015,Death,8,160.96774193548387,31.857142857142858
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,2015,Middle,20,126.72764227642276,31.857142857142858
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,2015,Powerplay,22,117.81591263650546,31.857142857142858
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,Powerplay,36,117.81591263650546,31.857142857142858
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,Powerplay,18,117.81591263650546,9.0
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,2018,Powerplay,13,117.81591263650546,33.857142857142854
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2014,Middle,18,126.72764227642276,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2014,Powerplay,32,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2015,Powerplay,8,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2016,Powerplay,11,117.81591263650546,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2017,Middle,13,126.72764227642276,29.256410256410252
S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2017,Powerplay,27,117.81591263650546,29.256410256410252
S Dube,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2023,Death,14,168.32579185520362,28.5
S Dube,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2023,Middle,8,135.51282051282053,28.5
S Dube,Chennai Super Kings,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",2022,Death,1,168.32579185520362,35.75
S Dube,Chennai Super Kings,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",2022,Middle,31,135.51282051282053,35.75
S Dube,Chennai Super Kings,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2024,Death,0,168.32579185520362,18.0
S Dube,Chennai Super Kings,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2024,Middle,18,135.51282051282053,18.0
S Dube,Chennai Super Kings,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Middle,25,135.51282051282053,28.5
S Dube,Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Middle,1,135.51282051282053,28.5
S Dube,Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",2024,Death,10,168.32579185520362,28.5
S Dube,Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",2024,Middle,41,135.51282051282053,28.5
S Dube,Chennai Super Kings,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",2022,Death,16,168.32579185520362,19.0
S Dube,Chennai Super Kings,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",2022,Middle,3,135.51282051282053,19.0
S Dube,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Death,10,168.32579185520362,24.0
S Dube,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Middle,40,135.51282051282053,24.0
S Dube,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Powerplay,1,96.05263157894736,24.0
S Dube,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024,Death,1,168.32579185520362,24.0
S Dube,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024,Middle,20,135.51282051282053,24.0
S Dube,Chennai Super Kings,Gujarat Titans,"Wankhede Stadium, Mumbai",2022,Death,0,168.32579185520362,20.454545454545453
S Dube,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2023,Death,10,168.32579185520362,50.0
S Dube,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2023,Middle,40,135.51282051282053,50.0
S Dube,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Death,24,168.32579185520362,28.5
S Dube,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Middle,24,135.51282051282053,28.5
S Dube,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2024,Death,6,168.32579185520362,28.5
S Dube,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2024,Middle,22,135.51282051282053,28.5
S Dube,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",2022,Middle,3,135.51282051282053,20.454545454545453
S Dube,Chennai Super Kings,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,Middle,3,135.51282051282053,3.0
S Dube,Chennai Super Kings,Lucknow Super Giants,"Brabourne Stadium, Mumbai",2022,Death,10,168.32579185520362,53.0
S Dube,Chennai Super Kings,Lucknow Super Giants,"Brabourne Stadium, Mumbai",2022,Middle,39,135.51282051282053,53.0
S Dube,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Middle,27,135.51282051282053,28.5
